measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_9C2_Intensity,11503103,0,15,2857100,4.0,90,90,56.04,20,8,38,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,0,15,2857100,6.0,90,90,56.04,20,8,57,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,0,15,2857100,8.0,90,90,56.04,20,8,76,2,1.5,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,2857100,9.5,90,90,56.04,20,8,91,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,0,15,2857100,11.0,90,90,56.04,20,8,106,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,2857100,13.0,90,90,56.04,20,8,126,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,2857100,14.5,90,90,56.04,20,8,141,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,2857100,19.0,90,90,56.04,20,8,189,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,4444400,4.0,90,90,56.04,20,8,38,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,0,15,4444400,6.0,90,90,56.04,20,8,57,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,0,15,4444400,8.0,90,90,56.04,20,8,76,2,1.5,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,0,15,4444400,9.5,90,90,56.04,20,8,91,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,0,15,4444400,11.0,90,90,56.04,20,8,106,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,0,15,4444400,13.0,90,90,56.04,20,8,126,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,4444400,14.5,90,90,56.04,20,8,141,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,4444400,19.0,90,90,56.04,20,8,189,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,0,15,6666700,4.0,90,90,56.04,20,8,38,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,0,15,6666700,6.0,90,90,56.04,20,8,57,2,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,0,15,6666700,8.0,90,90,56.04,20,8,76,2,1.5,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,0,15,6666700,9.5,90,90,56.04,20,8,91,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,0,15,6666700,11.0,90,90,56.04,20,8,106,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,0,15,6666700,13.0,90,90,56.04,20,8,126,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,0,15,6666700,14.5,90,90,56.04,20,8,141,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,0,15,6666700,19.0,90,90,56.04,20,8,189,2,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,1,20,2000000,4.0,90,90,56.04,20,8,38,1,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,1,20,2000000,6.0,90,90,56.04,20,8,57,1,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,1,20,2000000,8.0,90,90,56.04,20,8,76,1,1.5,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,1,20,2000000,9.5,90,90,56.04,20,8,91,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,1,20,2000000,11.0,90,90,56.04,20,8,106,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,1,20,2000000,13.0,90,90,56.04,20,8,126,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,1,20,2000000,14.5,90,90,56.04,20,8,141,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,1,20,2000000,19.0,90,90,56.04,20,8,189,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.8
Beamstyle_9C2_Intensity,11503103,1,20,2500000,4.0,90,90,56.04,20,8,38,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,2500000,6.0,90,90,56.04,20,8,57,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,1,20,2500000,8.0,90,90,56.04,20,8,76,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,1,20,2500000,9.5,90,90,56.04,20,8,91,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,2500000,11.0,90,90,56.04,20,8,106,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,1,20,2500000,13.0,90,90,56.04,20,8,126,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,1,20,2500000,14.5,90,90,56.04,20,8,141,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,1,20,2500000,19.0,90,90,56.04,20,8,189,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,1,20,2666700,4.0,90,90,56.04,20,8,38,1,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,1,20,2666700,6.0,90,90,56.04,20,8,57,1,1.5,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,1,20,2666700,8.0,90,90,56.04,20,8,76,1,1.5,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,1,20,2666700,9.5,90,90,56.04,20,8,91,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.8
Beamstyle_9C2_Intensity,11503103,1,20,2666700,11.0,90,90,56.04,20,8,106,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.8
Beamstyle_9C2_Intensity,11503103,1,20,2666700,13.0,90,90,56.04,20,8,126,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.9
Beamstyle_9C2_Intensity,11503103,1,20,2666700,14.5,90,90,56.04,20,8,141,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.8
Beamstyle_9C2_Intensity,11503103,1,20,2666700,19.0,90,90,56.04,20,8,189,1,1.5,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.9
Beamstyle_9C2_Intensity,11503103,1,20,3636400,4.0,90,90,56.04,20,8,38,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,3.5
Beamstyle_9C2_Intensity,11503103,1,20,3636400,6.0,90,90,56.04,20,8,57,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,1,20,3636400,8.0,90,90,56.04,20,8,76,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,3636400,9.5,90,90,56.04,20,8,91,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,3636400,11.0,90,90,56.04,20,8,106,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,3636400,13.0,90,90,56.04,20,8,126,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,3636400,14.5,90,90,56.04,20,8,141,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,1,20,3636400,19.0,90,90,56.04,20,8,189,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2222200,4.0,90,90,56.04,20,8,42,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,5,0,2222200,6.0,90,90,56.04,20,8,51,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2222200,8.0,90,90,56.04,20,8,56,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,5,0,2222200,9.5,90,90,56.04,20,8,60,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,5,0,2222200,11.0,90,90,56.04,20,8,62,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,5,0,2222200,13.0,90,90,56.04,20,8,65,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,5,0,2222200,14.5,90,90,56.04,20,8,67,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,5,0,2222200,19.0,90,90,56.04,20,8,71,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,5,0,2500000,4.0,90,90,56.04,20,8,42,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,2500000,6.0,90,90,56.04,20,8,51,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2500000,8.0,90,90,56.04,20,8,56,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,2500000,9.5,90,90,56.04,20,8,60,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,2500000,11.0,90,90,56.04,20,8,62,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2500000,13.0,90,90,56.04,20,8,65,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2500000,14.5,90,90,56.04,20,8,67,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,2500000,19.0,90,90,56.04,20,8,71,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,4.0,90,90,56.04,20,8,42,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,5,0,3333300,6.0,90,90,56.04,20,8,51,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,8.0,90,90,56.04,20,8,56,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,9.5,90,90,56.04,20,8,60,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,11.0,90,90,56.04,20,8,62,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,5,0,3333300,13.0,90,90,56.04,20,8,65,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,14.5,90,90,56.04,20,8,67,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,5,0,3333300,19.0,90,90,56.04,20,8,71,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,5,0,4444400,4.0,90,90,56.04,20,8,42,2,3.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,5,0,4444400,6.0,90,90,56.04,20,8,51,2,3.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,5,0,4444400,8.0,90,90,56.04,20,8,56,2,3.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,5,0,4444400,9.5,90,90,56.04,20,8,60,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,5,0,4444400,11.0,90,90,56.04,20,8,62,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,4444400,13.0,90,90,56.04,20,8,65,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,4444400,14.5,90,90,56.04,20,8,67,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,4444400,19.0,90,90,56.04,20,8,71,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2222200,4.0,90,90,56.04,20,8,62,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,10,0,2222200,6.0,90,90,56.04,20,8,75,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2222200,8.0,90,90,56.04,20,8,83,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,10,0,2222200,9.5,90,90,56.04,20,8,88,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,5.2
Beamstyle_9C2_Intensity,11503103,10,0,2222200,11.0,90,90,56.04,20,8,92,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,10,0,2222200,13.0,90,90,56.04,20,8,96,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,10,0,2222200,14.5,90,90,56.04,20,8,99,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,10,0,2222200,19.0,90,90,56.04,20,8,104,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,10,0,2500000,4.0,90,90,56.04,20,8,62,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2500000,6.0,90,90,56.04,20,8,75,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,10,0,2500000,8.0,90,90,56.04,20,8,83,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2500000,9.5,90,90,56.04,20,8,88,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,10,0,2500000,11.0,90,90,56.04,20,8,92,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,10,0,2500000,13.0,90,90,56.04,20,8,96,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,10,0,2500000,14.5,90,90,56.04,20,8,99,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2500000,19.0,90,90,56.04,20,8,104,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,10,0,3333300,4.0,90,90,56.04,20,8,62,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,10,0,3333300,6.0,90,90,56.04,20,8,75,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,3333300,8.0,90,90,56.04,20,8,83,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,3333300,9.5,90,90,56.04,20,8,88,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,10,0,3333300,11.0,90,90,56.04,20,8,92,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,3333300,13.0,90,90,56.04,20,8,96,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,3333300,14.5,90,90,56.04,20,8,99,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,10,0,3333300,19.0,90,90,56.04,20,8,104,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,10,0,4444400,4.0,90,90,56.04,20,8,62,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,10,0,4444400,6.0,90,90,56.04,20,8,75,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,10,0,4444400,8.0,90,90,56.04,20,8,83,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,10,0,4444400,9.5,90,90,56.04,20,8,88,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,4444400,11.0,90,90,56.04,20,8,92,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,10,0,4444400,13.0,90,90,56.04,20,8,96,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.5
Beamstyle_9C2_Intensity,11503103,10,0,4444400,14.5,90,90,56.04,20,8,99,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,10,0,4444400,19.0,90,90,56.04,20,8,104,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
